Date,AAPL,AMZN,BA,CAT,CVX,DUK,F,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,V,WMT,XOM
2015-05-15,28.77961540222168,21.299999237060547,130.08746337890625,67.82200622558594,68.71180725097656,49.32172393798828,8.76450252532959,27.1373291015625,76.3298568725586,49.5828742980957,29.79653549194336,41.464149475097656,0.5130816698074341,20.623764038085938,60.518898010253906,64.6401138305664,21.727846145629883,55.362274169921875
2015-05-18,29.09697914123535,21.261999130249023,129.93692016601562,67.71464538574219,67.83406066894531,49.243995666503906,8.821120262145996,27.146268844604492,77.16551208496094,49.98927688598633,29.65300941467285,41.21519470214844,0.5123590230941772,20.61769676208496,60.28743362426758,65.03966522216797,21.91429901123047,55.04536056518555
2015-05-19,29.070165634155273,21.085500717163086,130.23800659179688,66.90935516357422,66.7973403930664,49.34764099121094,8.775825500488281,27.275876998901367,77.56842803955078,50.43333053588867,29.64581871032715,41.11151123046875,0.5091645121574402,20.757246017456055,60.3546257019043,65.18831634521484,20.957332611083984,55.134090423583984
2015-05-20,29.06792449951172,21.19300079345703,129.68008422851562,67.43854522705078,66.94361114501953,49.574317932128906,8.662590026855469,27.43626594543457,77.2998275756836,50.034446716308594,29.674537658691406,41.11151123046875,0.5091645121574402,20.81186294555664,60.093299865722656,64.8352279663086,20.8120059967041,55.22283172607422
2015-05-21,29.36517906188965,21.581499099731445,130.5037384033203,68.51226806640625,67.09626007080078,49.32820129394531,8.781487464904785,27.649797439575195,76.9766616821289,50.16240310668945,29.58842658996582,40.973262786865234,0.5055347681045532,20.8482608795166,60.04104232788086,64.45429229736328,20.869590759277344,55.27353286743164
2015-05-22,29.6221981048584,21.381500244140625,128.254150390625,67.97540283203125,66.71464538574219,49.256961822509766,8.645604133605957,27.53607940673828,76.17247009277344,50.02693557739258,29.57405662536621,40.523956298828125,0.5048086047172546,20.79972267150879,59.697540283203125,64.68656921386719,20.8010311126709,54.83623504638672
2015-05-26,28.969579696655273,21.273500442504883,126.47391510009766,67.3694839477539,65.69695281982422,49.06912612915039,8.600308418273926,27.172094345092773,75.77412414550781,49.4699821472168,29.41617774963379,40.256107330322266,0.5016627311706543,20.696577072143555,59.092735290527344,63.683109283447266,20.537803649902344,54.09468078613281
2015-05-27,29.51044464111328,21.570999145507812,126.65109252929688,67.43084716796875,65.58248138427734,49.3605842590332,8.67391586303711,27.52267074584961,76.00712585449219,50.02693557739258,29.509475708007812,41.13744354248047,0.5285244584083557,20.81186294555664,59.27939224243164,64.56578063964844,20.61731719970703,53.942569732666016
2015-05-28,29.452333450317383,21.328500747680664,126.05765533447266,65.96595764160156,65.66516876220703,49.19217300415039,8.656926155090332,27.519197463989258,76.02214813232422,49.823699951171875,29.52382469177246,40.99917984008789,0.5357843041419983,20.896806716918945,59.234615325927734,64.63080596923828,20.52135467529297,53.942569732666016
2015-05-29,29.117095947265625,21.46150016784668,124.45462036132812,65.436767578125,65.51251220703125,49.0496711730957,8.588987350463867,27.07923126220703,75.2630615234375,49.507606506347656,29.3946533203125,40.48939514160156,0.5355424880981445,21.084901809692383,58.532711029052734,63.81318283081055,20.36505699157715,53.99959945678711
2015-06-01,29.17519760131836,21.54599952697754,125.10116577148438,65.59782409667969,65.2771987915039,49.224571228027344,8.696558952331543,27.27239990234375,75.18789672851562,49.7333984375,29.38029670715332,40.809104919433594,0.5415923595428467,20.969621658325195,58.876182556152344,64.21270751953125,20.491188049316406,53.955223083496094
2015-06-02,29.04558563232422,21.54949951171875,126.87251281738281,66.08869171142578,65.24537658691406,48.60926055908203,8.63994312286377,27.507774353027344,75.14281463623047,49.688228607177734,29.41617774963379,40.541236877441406,0.5309443473815918,20.927143096923828,58.64472961425781,64.14767456054688,20.43634605407715,53.9615592956543
2015-06-03,29.081335067749023,21.829500198364258,127.36843872070312,66.13468933105469,64.9845962524414,48.0587043762207,8.605973243713379,27.574317932128906,75.2254867553711,50.20001983642578,29.33005714416504,40.48074722290039,0.5251364707946777,20.87860679626465,58.6596565246582,64.06402587890625,20.535057067871094,53.84114456176758
2015-06-04,28.911476135253906,21.538999557495117,125.0479736328125,65.55184173583984,64.48848724365234,48.06519317626953,8.521045684814453,27.395549774169922,74.5791244506836,49.92155456542969,29.12912368774414,40.057373046875,0.5345743894577026,20.775455474853516,58.353519439697266,63.37648010253906,20.332155227661133,53.37846755981445
2015-06-05,28.75279998779297,21.34749984741211,124.64059448242188,65.99665069580078,64.61567687988281,47.184326171875,8.36817455291748,27.288291931152344,74.09808349609375,50.74190139770508,28.777484893798828,39.86727523803711,0.5386883616447449,20.6844425201416,57.81589889526367,63.52513885498047,20.03326988220215,53.41652297973633
